DataYear,BuildingName,BuildingType,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),LargestPropertyUseType,LargestPropertyUseTypeGFA,Electricity(kWh),SteamUse(kBtu),NaturalGas(therms),EPAPropertyType,ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,NumberofBuildings
2019,HIGHLANDS NORTH THE CONDOMINIUM,Multifamily LR (1-4),47.69812,-122.32627,NORTH,5.0,1984,3,49291,49291,0,94.0,20.8,20.5,1025134.0,1012925.0,58.2,57.5,Multifamily Housing,49291.0,296871.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1012925.0,2247779.528766311,6.2,0.1,
2019,KAWABE MEMORIAL HOUSE,Multifamily HR (10+),47.60042,-122.30931,CENTRAL,1.0,1972,10,97978,97978,0,85.0,46.3,45.7,4531671.0,4480698.0,95.3,94.8,Multifamily Housing,97978.0,767845.0,12048202.094594594,18608.0,Multifamily HR (10+),Compliant,No Issue,2619887.0,1860811.0,115.0,1.2,
2019,MAISON VILLE CONDOMINIUM,Multifamily MR (5-9),47.61815,-122.32771,EAST,3.0,1963,8,50784,50784,0,92.5,27.150000570000003,28.10000038,1426820.5,1378468.0,76.0,78.70000076,Multifamily Housing,50784.0,428542.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Not Compliant,Missing 2019 EUI or Electricity Data,1462184.0,2247779.528766311,9.0,0.2,
2019,SQUIRE PARK PLAZA,Multifamily MR (5-9),47.59942,-122.31001,CENTRAL,3.0,2008,6,87041,68459,18582,95.33333333333333,26.7,26.8,1860768.0,1863710.0,74.9,75.0,Multifamily Housing,60000.0,546222.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,1863710.0,2247779.528766311,11.5,0.2,
2019,LEGACY AT PRATT PARK,Multifamily MR (5-9),47.59938,-122.30875,CENTRAL,1.0,2008,6,371442,221996,149446,72.97791381968165,44.300001144999996,34.2,10010146.0,7595150.0,87.400001525,74.5,Multifamily Housing,212996.0,1434852.0,12048202.094594594,44330.666666666664,Multifamily MR (5-9),Compliant,No Issue,4895715.0,4433073.0,30.2,0.1,
2019,TARA APTS,Multifamily LR (1-4),47.64069,-122.3429,MAGNOLIA / QUEEN ANNE,7.0,1964,4,21608,21608,0,79.0,25.7,25.4,554325.0,549637.0,71.8,71.2,Multifamily Housing,21608.0,161089.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,549637.0,2247779.528766311,3.4,0.2,
2019,CROWN RIDGE APARTMENTS,Multifamily LR (1-4),47.69069,-122.39256,BALLARD,6.0,1991,3,33733,24435,9298,96.0,35.5,35.2,868513.0,859856.0,69.7,69.0,Multifamily Housing,24435.0,131294.0,12048202.094594594,4119.0,Multifamily LR (1-4),Compliant,No Issue,447974.0,411881.0,24.6,1.0,
2019,SOUTH SEATTLE INDUSTRIAL PARK - BLDG A,NonResidential,47.56121,-122.33872,GREATER DUWAMISH,1.0,1953,1,26094,26094,0,25.0,28.3,28.0,738755.0,731061.0,79.3,78.4,Non-Refrigerated Warehouse,26094.0,214262.0,12048202.094594594,22504.475928677562,Non-Refrigerated Warehouse,Compliant,No Issue,731061.0,2247779.528766311,4.5,0.2,
2019,SOUTH SEATTLE INDUSTRIAL PARK - BLDG B (2014),NonResidential,47.56121,-122.33872,GREATER DUWAMISH,1.0,1983,2,23687,23687,0,92.0,22.8,23.0,541126.0,544829.0,64.0,64.4,Office,23687.0,159680.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,544829.0,2247779.528766311,3.4,0.1,
2019,SOUTH SEATTLE INDUSTRIAL PARK - BLDG C,NonResidential,47.56121,-122.33872,GREATER DUWAMISH,1.0,1983,2,24221,24221,0,36.0,47.6,47.3,1152223.0,1145137.0,133.2,132.4,Office,24221.0,335621.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,1145137.0,2247779.528766311,7.1,0.3,
2019,DIAMOND BUILDING,NonResidential,47.61833,-122.35871,DOWNTOWN,7.0,1979,3,34030,34030,0,32.0,57.0,57.4,1940510.0,1954231.0,142.8,143.9,Office,34030.0,476508.0,12048202.094594594,3284.0,Office,Compliant,No Issue,1625846.0,328385.0,27.5,0.8,
2019,PIER 57 BAY PAVILION,NonResidential,47.60613,-122.34115,DOWNTOWN,7.0,1900,1,43728,43728,0,72.97791381968165,503.5,504.5,22018576.0,22061596.0,834.2,837.0,Restaurant,43728.0,2249993.0,12048202.094594594,143846.0,Restaurant,Compliant,No Issue,7676976.0,14384619.0,811.3,18.6,
2019,PIER 56,NonResidential,47.60546,-122.34091,DOWNTOWN,1.0,1900,2,71919,57116,14803,72.97791381968165,110.4,110.5,6524086.0,6532050.0,271.3,271.5,Office,35550.0,1538768.0,12048202.094594594,12818.0,Office,Compliant,No Issue,5250276.0,1281773.0,100.4,1.8,
2019,PIER 55,NonResidential,47.60546,-122.34091,DOWNTOWN,1.0,1900,2,32027,32027,0,39.0,113.5,113.5,3635950.0,3635950.0,210.9,210.9,Office,17526.0,491732.0,12048202.094594594,19582.0,Office,Compliant,No Issue,1677789.0,1958161.0,114.3,3.6,
2019,WM BOOTH CNTR,NonResidential,47.59549,-122.32538,GREATER DUWAMISH,2.0,1992,3,47836,40264,7572,72.97791381968165,67.6,67.0,2927470.0,2905329.0,134.8,134.0,Other - Lodging/Residential,43336.0,461853.0,12048202.094594594,13295.0,Other - Lodging/Residential,Compliant,No Issue,1575844.0,1329486.0,80.3,2.0,
2019,THE CHLOE,Multifamily MR (5-9),47.61308,-122.31373,CENTRAL,3.0,2009,7,142586,110478,32108,69.0,53.7,53.6,5928782.0,5920660.0,106.1,106.1,Multifamily Housing,104362.0,921278.0,12048202.094594594,27773.0,Multifamily MR (5-9),Compliant,No Issue,3143402.0,2777258.0,166.9,1.5,
2019,SONATA AT ALKI CONDOMINIUM,Multifamily MR (5-9),47.58951,-122.39347,SOUTHWEST,1.0,1993,6,29358,29358,0,72.97791381968165,28.5,28.5,837777.0,837454.0,59.6,59.6,Multifamily Housing,29358.0,145764.0,12048202.094594594,3401.0,Multifamily MR (5-9),Compliant,No Issue,497345.0,340108.0,21.1,0.7,
2019,PETE GROSS HOUSE APTS,Multifamily MR (5-9),47.62374,-122.33338,LAKE UNION,7.0,1999,6,92841,70307,22534,91.0,35.5,35.5,1735118.0,1735118.0,99.4,99.4,Multifamily Housing,46893.0,508433.0,12048202.094594594,3.0,Multifamily MR (5-9),Not Compliant,Default Data,1734773.0,345.0,10.7,0.2,
2019,SOUND VIEW WEST CONDOMINIUM,Multifamily MR (5-9),47.69494,-122.37576,BALLARD,6.0,1981,5,82082,82082,0,10.0,46.5,46.2,2906708.0,2884125.0,124.9,124.0,Multifamily Housing,62472.0,789946.0,12048202.094594594,1888.0,Multifamily MR (5-9),Compliant,No Issue,2695294.0,188831.0,26.6,0.3,
2019,SOUNDVIEW RIDGE CONDOMINIUM,Multifamily LR (1-4),47.56198,-122.38978,SOUTHWEST,1.0,1995,4,33852,33852,0,91.0,37.0,36.7,1251016.0,1244019.0,63.1,62.9,Multifamily Housing,33852.0,138014.0,12048202.094594594,7731.0,Multifamily LR (1-4),Compliant,No Issue,470905.0,773114.0,44.0,1.3,
2019,98 UNION CONDOS,Multifamily HR (10+),47.60805,-122.33978,DOWNTOWN,7.0,1985,13,154889,57099,97790,81.0,26.0,25.9,4031125.0,4010418.0,57.7,57.7,Multifamily Housing,93207.0,791146.0,12048202.094594594,13110.0,Multifamily HR (10+),Not Compliant,Account Requires Verification,2699390.0,1311028.0,86.3,1.5,
2019,COURTLAND PLACE APARTMENTS,Multifamily MR (5-9),47.57108,-122.2916,SOUTHEAST,2.0,2004,7,193946,172135,21811,71.0,50.6,50.1,8716281.0,8632462.0,106.5,105.7,Multifamily Housing,163183.0,1529466.0,12048202.094594594,34139.0,Multifamily MR (5-9),Compliant,No Issue,5218538.0,3413925.0,213.5,1.2,
2019,LONG PAINTING,NonResidential,47.52878,-122.32771,GREATER DUWAMISH,1.0,1990,1,29619,29619,0,55.0,44.3,44.0,1342472.0,1335502.0,70.8,70.5,Distribution Center,24151.0,123246.0,12048202.094594594,9150.0,Distribution Center,Compliant,No Issue,420516.0,914986.0,51.2,1.7,
2019,WELLER APTS,Multifamily LR (1-4),47.5977,-122.31124,CENTRAL,1.0,1968,3,34846,34846,0,75.0,30.5,30.1,1062346.0,1049612.0,85.4,84.3,Multifamily Housing,34846.0,307624.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1049612.0,2247779.528766311,6.5,0.2,
2019,ST MARY GIDDENS SCHOOL,NonResidential,47.59692,-122.30601,CENTRAL,3.0,1922,2,21592,21592,0,14.0,76.9,75.5,1592012.0,1561851.0,118.7,116.7,K-12 School,20700.0,129767.0,12048202.094594594,11191.0,K-12 School,Compliant,No Issue,442766.0,1119085.0,62.2,2.9,
2019,WISTERIA VIEW MANOR,Multifamily MR (5-9),47.60054,-122.31351,CENTRAL,3.0,1980,6,62538,62538,0,80.0,33.0,33.0,2071797.0,2070506.0,92.4,92.3,Multifamily Housing,62780.0,606831.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,2070506.0,2247779.528766311,12.8,0.2,
2019,IFO AND ASSOCIATES,NonResidential,47.59976,-122.31441,CENTRAL,3.0,1907,3,25200,25200,0,72.97791381968165,64.2,63.8,1540309.0,1531403.0,157.3,156.9,Office,16000.0,361424.0,12048202.094594594,2982.0,Office,Compliant,No Issue,1233178.0,298225.0,23.4,0.9,
2019,CJ&J,NonResidential,47.59693,-122.31124,CENTRAL,3.0,1963,2,28296,28296,0,23.0,66.1,66.0,1870180.0,1866521.0,142.5,142.9,Office,28296.0,348811.0,12048202.094594594,6764.0,Office,Compliant,No Issue,1190143.0,676378.0,43.3,1.5,
2019,HILLCLIMB COURT CONDOMINIUM,Multifamily MR (5-9),47.60791,-122.3414,DOWNTOWN,7.0,1982,5,124260,42360,81900,72.97791381968165,44.3,43.7,1592744.0,1572675.0,124.0,122.4,Parking,81900.0,460924.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,1572674.0,2247779.528766311,9.7,0.2,
2019,MCKINNEY MANOR APTS,Multifamily MR (5-9),47.61727,-122.30682,SHARED: CENTRAL &amp; EAST,3.0,1998,6,71597,56981,14616,97.0,26.6,26.4,1515392.0,1503249.0,74.5,73.9,Multifamily Housing,53523.0,440577.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,1503249.0,2247779.528766311,9.3,0.2,
2019,PLANNED PARENTHOOD OF WESTERN WASHINGTON,NonResidential,47.61744,-122.30514,CENTRAL,3.0,1999,3,31357,31357,0,39.0,74.5,74.9,2272942.0,2285353.0,196.7,198.1,Office,25500.0,610093.0,12048202.094594594,2037.0,Office,Compliant,No Issue,2081636.0,203717.0,23.7,0.8,
2019,Prologis Park Seattle 2,NonResidential,47.55601,-122.33627,GREATER DUWAMISH,1.0,1960,1,53550,53550,0,33.0,57.3,56.3,3069483.0,3012444.0,103.9,102.8,Non-Refrigerated Warehouse,53550.0,392151.0,12048202.094594594,16744.0,Non-Refrigerated Warehouse,Compliant,No Issue,1338020.0,1674424.0,97.2,1.8,
2019,MESSENGER CORP,NonResidential,47.55716,-122.33744,GREATER DUWAMISH,2.0,1924,1,38412,38412,0,56.0,49.9,48.5,1994782.0,1939659.0,68.6,67.1,Non-Refrigerated Warehouse,32000.0,108650.0,12048202.094594594,15689.0,Non-Refrigerated Warehouse,Compliant,No Issue,370712.0,1568947.0,85.6,2.2,
2019,MAGNUSON POINTE CONDOS,Multifamily MR (5-9),47.68195,-122.26481,NORTHEAST,4.0,1979,5,91560,91560,0,84.0,27.6,27.2,2523897.0,2493401.0,77.2,76.3,Multifamily Housing,91560.0,730774.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,2493401.0,2247779.528766311,15.4,0.2,
2019,MAIN STREET PLACE II,Multifamily MR (5-9),47.59985,-122.30297,CENTRAL,3.0,2001,5,23286,23286,0,72.97791381968165,34.1,34.1,836726.0,835564.0,95.6,95.4,Multifamily Housing,22282.0,244890.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,835564.0,2247779.528766311,5.2,0.2,
2019,MAISON CONDOMINIUM,Multifamily LR (1-4),47.69644,-122.35504,NORTHWEST,5.0,1989,4,37456,37456,0,78.0,27.4,27.0,1027298.0,1012958.0,76.8,75.7,Multifamily Housing,37456.0,296881.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1012958.0,2247779.528766311,6.2,0.2,
2019,MANHATTAN CONDOMINIUM,Multifamily HR (10+),47.61249,-122.32303,EAST,1.0,1960,10,38220,38220,0,100.0,14.3,14.3,499635.0,499635.0,39.9,39.9,Multifamily Housing,35035.0,146435.0,12048202.094594594,60992.0,Multifamily HR (10+),Compliant,No Issue,499636.0,6099220.0,3.1,0.1,
2019,MANHATTAN PLAZA CONDOMINIUM,Multifamily LR (1-4),47.60838,-122.31049,CENTRAL,3.0,1981,4,35251,35251,0,77.0,20.3,20.3,714274.0,715058.0,56.7,56.8,Multifamily Housing,35254.0,209572.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,715058.0,2247779.528766311,4.4,0.1,
2019,Terreno Denver,NonResidential,47.55498,-122.32497,GREATER DUWAMISH,1.0,1953,1,24291,24291,0,77.0,35.7,35.9,857226.0,862678.0,78.7,78.9,Office,24023.0,165898.0,12048202.094594594,2966.0,Office,Compliant,No Issue,566043.0,296635.0,19.2,0.8,
2019,NWCP BLDG D,NonResidential,47.55458,-122.32639,GREATER DUWAMISH,2.0,1966,1,36544,36544,0,21.0,23.0,23.0,840335.0,840335.0,64.4,64.4,Non-Refrigerated Warehouse,36544.0,246288.0,12048202.094594594,22504.475928677562,Non-Refrigerated Warehouse,Compliant,No Issue,840335.0,2247779.528766311,5.2,0.1,
2019,MAPLE COURT CONDOS,Multifamily LR (1-4),47.69646,-122.31716,NORTH,1.0,1999,4,35456,35456,0,98.0,23.3,23.1,610433.0,605940.0,65.2,64.7,Multifamily Housing,26230.0,177591.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,605940.0,2247779.528766311,3.7,0.1,
2019,ST CATHERINE SCHOOL,NonResidential,47.69061,-122.31992,NORTH,5.0,1931,2,23923,23923,0,53.0,36.2,35.9,866446.0,858177.0,71.8,71.2,K-12 School,23923.0,134412.0,12048202.094594594,3996.0,K-12 School,Compliant,No Issue,458615.0,399562.0,24.0,1.0,
2019,DEWALT FACTORY SERVICE,NonResidential,47.58387,-122.32092,GREATER DUWAMISH,2.0,1949,1,20796,20796,0,5.0,71.2,69.3,1479981.0,1441576.0,106.3,104.4,Non-Refrigerated Warehouse,20796.0,110130.0,12048202.094594594,10658.0,Non-Refrigerated Warehouse,Compliant,No Issue,375762.0,1065814.0,58.9,2.8,
2019,HONOLULU FREIGHT SERVICE,NonResidential,47.5822,-122.321,GREATER DUWAMISH,2.0,1947,1,21349,21349,0,56.0,35.1,34.5,749273.0,737043.0,65.3,64.7,Distribution Center,13000.0,101669.0,12048202.094594594,3901.0,Distribution Center,Compliant,No Issue,346894.0,390149.0,22.9,1.1,
2019,PHELPS TIRE CO,NonResidential,47.58032,-122.32083,GREATER DUWAMISH,2.0,1950,1,20724,20724,0,72.97791381968165,90.6,88.9,1877036.0,1841837.0,118.7,116.9,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20724.0,81896.0,12048202.094594594,15624.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Compliant,No Issue,279430.0,1562407.0,84.7,4.1,
2019,MACDONALD MEAT CO,NonResidential,47.5793,-122.32226,GREATER DUWAMISH,2.0,1960,1,24109,24109,0,72.97791381968165,184.8,184.8,4455732.0,4455732.0,517.5,517.5,Manufacturing/Industrial Plant,24109.0,1305900.0,12048202.094594594,22504.475928677562,Manufacturing/Industrial Plant,Compliant,No Issue,4455731.0,2247779.528766311,27.5,1.1,
2019,Charlie's Produce & Catering,NonResidential,47.58118,-122.32211,GREATER DUWAMISH,1.0,1955,1,25375,25375,0,72.97791381968165,66.7,66.7,1713484.0,1713484.0,186.8,186.8,Refrigerated Warehouse,23419.0,502194.0,12048202.094594594,22504.475928677562,Refrigerated Warehouse,Compliant,No Issue,1713484.0,2247779.528766311,10.6,0.4,
2019,Airport Way Ctr - Bldg D,Nonresidential COS,47.5829,-122.32417,GREATER DUWAMISH,2.0,1985,1,22803,22803,0,65.0,40.4,40.4,921532.0,921446.0,72.2,72.2,Non-Refrigerated Warehouse,19373.0,113810.0,12048202.094594594,5331.0,Non-Refrigerated Warehouse,Compliant,No Issue,388319.0,533128.0,30.7,1.3,
2019,Airport Way Ctr - Bldg E,Nonresidential COS,47.5829,-122.32417,GREATER DUWAMISH,2.0,1985,1,23100,23100,0,72.97791381968165,178.8,177.8,4463254.0,4439104.0,312.1,313.2,Laboratory,13593.0,528827.0,12048202.094594594,26347.0,Laboratory,Compliant,No Issue,1804357.0,2634747.0,151.1,6.5,
2019,SEATTLE AUTOMOTIVE,NonResidential,47.58252,-122.32193,GREATER DUWAMISH,1.0,1951,1,41550,41550,0,24.0,68.3,68.3,2836160.0,2837791.0,102.5,102.5,Non-Refrigerated Warehouse,41550.0,214524.0,12048202.094594594,21058.0,Non-Refrigerated Warehouse,Compliant,No Issue,731956.0,2105835.0,116.4,2.8,
2019,MERCEDES BENZ OF SEATTLE 2015,NonResidential,47.58507,-122.32205,GREATER DUWAMISH,1.0,1956,1,24520,24520,0,72.97791381968165,30.9,30.4,785339.0,771797.0,45.9,45.3,Automobile Dealership,25389.0,56987.0,12048202.094594594,5774.0,Automobile Dealership,Compliant,No Issue,194440.0,577357.0,31.9,1.3,
2019,SEA-MAR COMMUNITY CARE CENTER (NURSING HOME),NonResidential,47.52305,-122.31899,GREATER DUWAMISH,1.0,1994,2,54170,54170,0,72.97791381968165,92.2,91.2,4995248.0,4939464.0,169.8,168.7,Other,54170.0,662239.0,12048202.094594594,26799.0,Other,Compliant,No Issue,2259561.0,2679903.0,156.3,2.9,
2019,CONCORD ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,47.52361,-122.32469,GREATER DUWAMISH,1.0,2000,2,64493,64493,0,69.0,28.0,28.0,1805822.0,1805822.0,71.9,71.9,K-12 School,64493.0,459283.0,12048202.094594594,2387.0,K-12 School,Compliant,No Issue,1567075.0,238747.0,22.3,0.3,
2019,ST EDWARDS SCHOOL,NonResidential,47.55095,-122.27978,SOUTHEAST,2.0,1912,2,42252,42252,0,31.0,69.1,67.1,2920856.0,2833247.0,84.6,82.3,K-12 School,42252.0,84482.0,12048202.094594594,25450.0,K-12 School,Compliant,No Issue,288254.0,2544993.0,136.9,3.2,
2019,U-HAUL,NonResidential,47.54514,-122.28596,GREATER DUWAMISH,2.0,1955,1,23100,23100,0,96.0,26.1,26.1,606691.0,606691.0,71.7,71.7,Self-Storage Facility,23250.0,172307.0,12048202.094594594,188.0,Self-Storage Facility,Compliant,No Issue,587910.0,18781.0,4.6,0.2,
2019,KING PLAZA II,NonResidential,47.53922,-122.28295,GREATER DUWAMISH,1.0,2002,2,54211,36740,17471,72.97791381968165,82.13333486,82.23333486,3066075.6666666665,3069825.3333333335,229.89999593333334,230.19999593333333,,,899714.3333333334,12048202.094594594,22504.475928677562,,Not Compliant,Portfolio Manager Account Not Shared,3069825.3333333335,2247779.528766311,13.533333333333333,0.3433333333333333,
2019,VALLEY COMMONS,Multifamily LR (1-4),47.52827,-122.26955,SOUTHEAST,2.0,1962,4,21640,21640,0,95.0,26.1,26.0,565498.0,561767.0,73.2,72.7,Multifamily Housing,21640.0,164644.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,561767.0,2247779.528766311,3.5,0.2,
2019,ROSE STREET,Multifamily LR (1-4),47.52971,-122.2696,SOUTHEAST,2.0,2010,4,88043,66299,21744,86.0,38.0,37.6,2519709.0,2493815.0,81.1,80.5,Multifamily Housing,66286.0,454908.0,12048202.094594594,9417.0,Multifamily LR (1-4),Compliant,No Issue,1552146.0,941669.0,59.6,0.9,
2019,RAINIER VIEW ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,47.49917,-122.26306,SOUTHEAST,2.0,1961,1,41428,41428,0,69.0,38.0,37.7,1574257.0,1561363.0,71.6,71.0,K-12 School,41428.0,218260.0,12048202.094594594,8167.0,K-12 School,Compliant,No Issue,744703.0,816660.0,48.0,1.2,
2019,DAKOTA AT RAINIER COURT,Multifamily MR (5-9),47.57059,-122.29047,SOUTHEAST,2.0,2005,7,289471,207915,81556,63.0,68.1,68.1,14157489.0,14152378.0,116.7,116.7,Multifamily Housing,198609.0,1573681.0,12048202.094594594,87830.0,Multifamily MR (5-9),Compliant,No Issue,5369400.0,8782978.0,499.6,2.4,
2019,SEATTLE HOUSING AUTHORITY APTS,Multifamily LR (1-4),47.67561,-122.324,SHARED: LAKE UNION &amp; NORTHWEST,6.0,1983,4,35577,28567,7010,45.0,41.6,41.1,1187641.0,1173108.0,116.4,115.0,Multifamily Housing,28567.0,343818.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1173108.0,2247779.528766311,7.2,0.3,
2019,THE CLARKE,Multifamily LR (1-4),47.68124,-122.34493,NORTHWEST,6.0,2009,4,41474,27390,14084,85.0,32.8,32.8,763874.0,763874.0,91.9,91.9,Multifamily Housing,19386.0,223879.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,763874.0,2247779.528766311,4.7,0.2,
2019,MARCO APTS,Multifamily LR (1-4),47.69522,-122.31731,NORTH,1.0,1970,3,22045,20176,1869,76.0,26.9,26.9,592360.0,592360.0,75.4,75.4,Multifamily Housing,22000.0,173611.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,592360.0,2247779.528766311,3.7,0.2,
2019,MAPLE LEAF COURT,Multifamily LR (1-4),47.69175,-122.30396,NORTHEAST,5.0,1990,4,37091,25696,11395,91.0,21.9,21.9,813378.0,813093.0,61.4,61.4,Multifamily Housing,37091.0,238304.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,813093.0,2247779.528766311,5.0,0.2,
2019,MAPLE LEAF RESIDENCE,Multifamily LR (1-4),47.69321,-122.30597,NORTH,1.0,1990,3,30110,26012,4098,90.0,23.8,23.6,525883.0,521607.0,66.6,66.1,Multifamily Housing,22110.0,152874.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,521607.0,2247779.528766311,3.2,0.1,
2019,MINI WAREHOUSE/WAREHOUSE,NonResidential,47.69316,-122.30487,NORTHEAST,5.0,2006,6,48179,41047,7132,72.97791381968165,19.3,19.4,931946.0,933121.0,51.7,51.7,Self-Storage Facility,48179.0,253310.0,12048202.094594594,688.0,Self-Storage Facility,Compliant,No Issue,864295.0,68826.0,9.0,0.2,
2019,RAVENNA HOUSE APTS,Multifamily LR (1-4),47.69744,-122.30455,NORTHEAST,5.0,1970,4,25300,25300,0,88.0,25.5,25.3,643893.0,640385.0,71.3,70.9,Multifamily Housing,25300.0,187686.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,640385.0,2247779.528766311,3.9,0.2,
2019,ROMAINE ELECTRIC CO,NonResidential,47.59322,-122.32491,GREATER DUWAMISH,2.0,1920,4,20600,20600,0,72.97791381968165,17.3,17.3,356251.0,356233.0,35.7,35.4,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20600.0,59621.0,12048202.094594594,1528.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Compliant,No Issue,203428.0,152805.0,9.4,0.5,
2019,KING COUNTY METRO TRANSIT ATLANTIC-CENTRAL BASE-CAMPUS,Campus,47.59042,-122.32498,GREATER DUWAMISH,2.0,1991,0,230971,230971,0,72.97791381968165,85.9,85.9,19847912.0,19846196.0,188.8,188.4,Other,230970.0,3797706.0,12048202.094594594,68884.0,Other,Compliant,No Issue,12957773.0,6888422.0,445.7,1.9,
2019,TERRENO 6th AVE,NonResidential,47.58336,-122.32525,GREATER DUWAMISH,1.0,1960,1,45842,45842,0,21.333333333333332,115.6999969,85.10000206666666,5182556.0,3320642.0,180.8000031,135.36666973333334,Non-Refrigerated Warehouse,45842.0,353245.3333333333,12048202.094594594,26955.333333333332,Non-Refrigerated Warehouse,Not Compliant,Missing 2019 EUI or Electricity Data,1205272.6666666667,2695549.0,148.23333333333332,3.2433333333333336,
2019,THERMAL SUPPLY,NonResidential,47.57936,-122.32322,GREATER DUWAMISH,2.0,1972,1,31365,31365,0,72.97791381968165,15.9,16.0,499772.0,503081.0,44.0,44.3,Other,31365.0,144397.0,12048202.094594594,104.0,Other,Compliant,No Issue,492683.0,10398.0,3.6,0.1,
2019,CANAL BOILER WORKS,NonResidential,47.57959,-122.32557,GREATER DUWAMISH,2.0,1910,1,32100,32100,0,72.97791381968165,25.7,25.5,823449.0,819338.0,47.8,47.7,Other,32100.0,112399.0,12048202.094594594,4358.0,Other,Compliant,No Issue,383504.0,435834.0,25.5,0.8,
2019,INGERSOLL - RAND 1,NonResidential,47.57895,-122.32551,GREATER DUWAMISH,2.0,1966,1,20520,20520,0,5.0,72.4,72.6,1485485.0,1490604.0,173.3,173.6,Non-Refrigerated Warehouse,15400.0,334508.0,12048202.094594594,3493.0,Non-Refrigerated Warehouse,Compliant,No Issue,1141341.0,349263.0,25.6,1.2,
2019,625 BUILDING,NonResidential,47.57934,-122.32501,GREATER DUWAMISH,2.0,1953,1,24990,24990,0,72.97791381968165,20.7,20.5,671567.0,664470.0,46.9,46.7,Non-Refrigerated Warehouse,25649.0,136378.0,12048202.094594594,1991.0,Non-Refrigerated Warehouse,Compliant,No Issue,465323.0,199148.0,13.4,0.5,
2019,BRU-PREP,NonResidential,47.57667,-122.32542,GREATER DUWAMISH,2.0,1951,2,24000,24000,0,82.0,45.0,44.2,1241353.0,1219146.0,86.8,85.8,Retail Store,22740.0,182031.0,12048202.094594594,5981.0,Retail Store,Not Compliant,Default Data,621089.0,598057.0,35.6,1.5,
2019,SPEAR BUILDING,NonResidential,47.56845,-122.32732,GREATER DUWAMISH,2.0,1963,1,99931,99931,0,72.97791381968165,44.3,44.4,4423142.0,4441147.0,88.1,88.3,Non-Refrigerated Warehouse,50173.0,697150.0,12048202.094594594,20625.0,Non-Refrigerated Warehouse,Compliant,No Issue,2378676.0,2062471.0,124.2,1.2,
2019,FLEET PRIDE,NonResidential,47.56758,-122.32638,GREATER DUWAMISH,2.0,1966,1,24354,24354,0,57.0,11.0,11.0,267558.0,267267.0,27.7,27.7,Distribution Center,24354.0,66121.0,12048202.094594594,417.0,Distribution Center,Compliant,No Issue,225603.0,41663.0,3.6,0.1,
